Content,Answer
這女的是日據時期的老師嗎？,0
又在帶風向，1450，誰和韓有關，少扯蛋,1
跟某時代一定要講XXX萬歲,1
這是？豆腐工程？還是假施工真詐財！,0
這女人讓我笑了,0
 @Theresa CIOU  沒什麼好悲哀，本來投高還是沈 就是個人選擇 既然輸了 4年後 再來一次,0
新竹动物园还没去检查！用了二个忆不知道品质如何的差！！😅😅😅😅😅😅,0
太好笑😆了吧，好了啦～下來下來,0
@Bruce Song 習皇帝的經典名言，我們懷念你，背起來了沒,0
花了12億不知道A了多錢？,0
民進黨貪汙不是新聞了 不過像這樣貪汙還能聯合媒體拼命向別人潑髒水也是天下奇觀,0
高鼻孔就如同叛逆期的青少年，別人的意見都是錯的，以自我為中心。,1
有点文革课堂上被逼着背毛主席的语录的味道， 历史总有相似和重复的时候。,0
沒錯！就連同黨同志都虧「一屍五命」，這種百年奇才，桃園人不要錯過！,0
塔綠班王x德也是常客，看到他走人,1
新竹是2022的史達林格勒,0
劉寶傑怎麼不請那位節目班底所謂財經專家姚惠珍為林智堅辯解呢? 姚女士先前可是有獨到見解哦! 她認為林智堅「會做事，為何大家要糾結十年前的論文?」花了12億卻搞了個未驗收就開打職棒的問題球場，只開打二天傷了4位球員，其中林哲瑄可能開刀本季球賽報銷，林智堅就是那位姚惠珍極力護航「會做事」的市長，好諷刺!,0
要政治人物柯雉巴哲政治表態而已，藍營的立委不也每天叫縂統說中華民國、拿國旗。,0
聯署除名,0
這次選舉把她拉下來、拿市議員薪水、要為百姓謀福、結果是道地獨裁、給你難看、她倒底作了什麼好事、這麼威風、這次拉下來、換人,0
為什麼我聽來聽去大家都沒有追究責任就好像在講笑話一樣這個是一個超級大貪污的事情這個國家是怎麼了怎麼爛成這個樣子！照理講遇到這種事情馬上抓起來法律就辦才對！怎麼看起來當事人還當做沒事一樣的準備去選桃園市長！這個國家是不是生病啦沒救啦！,0
我同意不用為認同道歉，但這不是你以認同之名強迫他人複誦你所認同之事的理由，這議員人品有問題。,0
想到嬸慧虹當選後12億就這麽給過 就沒辦法支持～,1
好像在...逼口供,0
西卡可能也沒搞清楚，聽到瓜就說不喜歡了😅 youtubeei.com/watch?v=NM0Bqe0QQR2 明道 立威廉 張棟樑 還有那時候還沒參加玩很大的坤達都是響噹噹的例子,0
支持柯市長，不相信我們民主自由會變這樣，如果簡這樣，只會害了總統,0
一直唬爛 一路輸到 總統大選 👍👍👍👍,0
很好啊!政黨輪替的機會愈來愈大了!,0
塔綠班都處生嘛,1
10/21簡議員: 從頭到尾我並沒有強迫他一定要說，只有不斷問他敢不敢說，如果敢，就快說；如果不敢、不願，柯文哲如果明確說了他的意見，當然我也無法勉強他一定要這樣說。 議員還在嘴硬說沒有強迫人一定要說????反過來罵人發動網軍攻擊，真是做賊喊抓賊阿~,0
👉 嗶哩嗶哩 👈看 2019 年 👉中國好聲音 👉劉佳琪 就是 一聽就會記得的聲音 現在一開口唱 自己或者翻唱 直接就認出來的太少 歌手首要的條件 一把獨一無二的 👉聲線 這就是為什麼以前 會有那麼多經典歌曲​,0
不可以這樣說要飯黨？,0
她有唸過大學喔！小學畢業都比她強。,0
期待台灣司法公正公平公義。,0
市民一票一票選出的民意代表不監督市政在那邊弓肖偉，可悲啊,1
輕軌是地上交通工具沒有比捷運好，,0
"柯文哲也沒有大好喜功,,,,,,,,,,,,,,,,呵呵",0
簡踩到台灣人的紅線了,0
矮子矮，一肚子拐,0
笑死 勾惡就是噁心,1
來哦，被抓了吧～,0
烏鴉根本第二個連千毅活該,1
可憐鴉被辦了齁,1
雙面刀鬼,0
烏鴨加油，趕快把勾惡...咦？怎麼你先被收押了！一定又是勾惡見事績敗露，先下手為強誣陷烏鴨....,0
結果是你結束了🤣🤣🤣🤣🤣,0
"GG,鴨腦粉一起去陪黑鳥收押嘿",1
嗨！今天你被抓就是證明了你唬爛再多都沒用… 不管水軍再怎麼幫你帶風向… 你就是得進去然後交保啦！ 怎不去抓勾惡？ 怎不抓拼鮮老板？ 一目了然嘛！,0
現在誰結束了,0
剛要開新局而已...藍鳥明告不成，烏鴉已經放出來了。,0
早就結束，就勾惡沒辦法出影片了,0
交保不是無罪耶 等後續,0
一開始看不懂到底在演什麼...但是看到後面很好笑耶!!!,0
還沒看先留言 以前有看過幾部勾惡的影片感覺像在 洗腦人的腦袋所以之後就沒看 然後以前看烏鴉感覺有點像在炫富所以之後又沒看 最近才發現這發生那麼多事情,0
烏鴉加油～～～～ 我不是水軍哦白痴鉤餓,1
44:54 笑死 鸚鵡 哈哈哈阿,1
媽的我這部聽了3片 我還是不知道割包皮驗要怎麼驗XXDD,0
笑死，真的是天下烏鴉一般黑,1
你爛透,1
等等阿換封面標題都一樣啊有差嗎,0
看狗惡的影片講這段我也問號😂,1
跟猜想的一樣 勾X躲避戰場 順著勢剛好館長最近跟民進黨吵的大熱 勾X出一隻片挺館長 順勢模糊戰場 真的是高招 雖然阿館直播說過接受它的道歉 但身為館粉真心覺得 真噁心 之前把阿館罵臭成那樣 還不是因為是跟烏鴉吵架才馬上跟阿館道歉😂 真的厲害啦 社會輸 真的亂🎉,0
本來就很相信你 不過你沒打壓過任何政府 所以你敢嗎 真的不敢就真是臭俗辣一個 敢罵蔡頭嗎 唉唉唉唉唉唉唉,1
Game fi,0
勾惡 = 喪盡天良吧,1
可憐人物，說實話這樣的人根本不用給任何臉面，只會到處害人，雖然害人不成功，但是那些無辜的人也有一定的損失，時間雖然能證明一切，但是這段時間他已經到處陷害無辜的人了，怎麼不直接搞定勾惡這個可憐人物呢？,1
頂👍👍👍,0
然後最近烏鴉的訂閱又回到104萬超讚超強～～👍👍👍,0
勾起你心中的小丑 結果小丑就是戴著面具的人 😂,0
😂😂😂,0
說的太好 思路清晰有邏輯推理。有人跟我一樣嗎看完烏鴉哥這部影片再回去看夠噁的影片顯的夠噁很好笑哈哈哈哈,1
好險我早早退訂勾惡的頻道 真夠小人,1
天啊啊啊啊那個「無關的人」是陳零九嗎！！！！！！,0
某小丑超邪惡啊哈哈,0
烏鴉攝影機該換了吧<很不清晰..............,0
兩邊我都有訂閱，溝惡常常講話都要拐彎抹角，有時候常常不講明，比較欣賞烏鴉講話倒是比較直接。,1
😴,0
勾2小屁孩 只敢戴面具...水很深 騙那些呆粉...可憐阿,1
自由心證烏鴉一定有藏著不敢說的事實而勾惡肯定也有 我認為在這種同一個圈子大家就和平相處睜一隻眼閉一隻眼 每個人都是要錢的,0
同意，但是不可害人，要切割就切割，嘴一下無所謂，但陷害別人就不行,0
https://www.youtube.com/watch?v=I_UNduakUCE,0
時間一長，看起來沒穿褲子是面具老兄了，因為開賤時刻才看勾惡，一直到他開始找退休黑道來包裝自己，這種狐假虎威的行為（國中生行為），沒辦法再相信他了。,0
怎麼覺得烏鴉才像小丑哈哈,0
兩頭看，還是看不懂誰是壞人，因為兩邊都講的好有道理啊！真燒腦筋。,0
燒腦筋喔 那是你沒腦吧,1
前面沒證據看不懂沒關係，勾惡確實抹黑Bump柬埔寨救人，還有偷未上架影片扭曲意思，最扯是挑撥丁特，特粉看不下去,0
這種人真的是畜牲😏勾惡。呸,1
品行不良前員工又要換工作了,0
值得秒訂閱啊，烏鴉講的比勾惡有邏輯💜，真相大白，還好我都是中立，烏鴉辛苦你了,0
80萬買、最後沒有買、所以要叫誰買？,0
好無聊😊,0
丁特會來留言嗎,0
我不熟烏鴉，但我很討厭溝惡，看他兩三部影片就大概知道他就只是個有點腦袋的八家九， 利用弱勢族群來建立他正義的形象，以上，如果最後勾惡贏了請通知我讓我知道我被打臉了,1
改叫鸚鵡那一段我笑出來了 哈哈哈😄,1
我兩邊都有訂閱 但今天看完後這片後立馬去退勾惡 加油!,0
吉下去 就知道誰真誰假,0
看到後面笑噴，講難聽的，不管事實如何聽烏鴉講就是爽邏輯就是強,0
所以丁特也是無腦,1
烏鴉爆料的太讚了,0
媽的你第一篇出來我就去看他反駁第一篇直接倒讚到爆啦，下面留言還有人問我怎麼才能看到,0
勾惡影片超沒料 講夫妻財產講得2266 婚姻我覺得葳老闆的辣雞湯講比較好 法律的話 律師聊天BAR 講比勾惡有內容多了,0
勾惡不意外 他影片中說別人來他地盤撒野 忘了他自己IG限動才說那些反對者都沒邏輯所以不敢到他頻道罵人 我剛去罵他希望他不要刪我留言喔呵呵,0
YT封鎖一堆人了,0
烏鴉加油！從開始就支持你了 打敗勾惡 加油！,0
可憐啊 邏輯整個不通 還在凹,0
一直都比較相信烏鴉。 坦白說，烏鴉兄不要再浪費時間在那些人身上。保持身體健康，這世界需要你這樣公正的人出來說事實。,0
烏鴉真的太屌了,0
戴面具的那個頻道從以前看過幾次就覺得那個人很會唬爛 一張嘴胡蕊蕊 會有人相信也是呵呵,0
一定是剪輯太多影片.忘記自己到底剪輯了什麼,0
15:35 11月9入加入 我笑到翻掉 我大烏鴉葛葛才不會嘴ㄆㄧㄚˊ❤,0
哈哈哈...烏鴉好智障...運動不就這樣你做什麼別人也做什麼 哈哈哈哈哈,0
國小沒畢業是不是 照樣照句都不會?,1
加油 烏鴉 支持你 為不公不義發聲 願您能戰勝邪惡的黑金政治,0
愛爆,0
他不是一直說連千易沒錢 又說大家收連千易錢 奇怪了 人格分裂 對拉 他小丑,0
請問會開吉嗎??,0
勾惡有比yt工程師還聰明？笑死人！哈哈哈哈真的笑死人,0
欸欸欸 烏鴉 你知道他去當兵會是什麼類型的兵嗎? 我跟你說唷 生化(話)戰士 🙂,1
新片呢新片呢等了12天了,0
有啊 出了快去看,0
勾2 大概又說是別人剪輯的 跟他沒關係,0
對曾經加過勾惡會員的自己感到羞恥face-purple-crying,0
三個字 超級可悲,0
"突然想到🦜也是閃x一族，跳舞很猛結果當替代役，林杯車禍受傷膝關節不靈活還是要當一年十個月的兵，乾！現在社會是三小閃尿閃x的都封神了！講話很大聲..社會事水很深！?結果遇事很閃啊！嘴巴很會講有事你去扛！！真的好棒棒👍👍🖕 烏鴉你那句:""勾二你結束了""...把🦜嚇慘了都不敢回了...要不要改一下標...😂🤣",0
啊對對對 狗2拿700萬標案就是眼中沒有利益只想貫徹中心思想 啊對對對 烏鴉業配費用全捐 就是眼中只有利益沒有中心思想 啊對對對 狗2你說的都對,0
新日行一善＝每部『勾 惡』的影片都去按👎,1
1:40 勾惡模糊焦點、練肖話、斷章取義與帶風向作風... 怎麼跟執政黨在選舉期間的操作有８７％像　🤣 ＃不愧是能接到政府標案的小丑,1
期待下一部影片,0
勾惡怎沒回應了阿 我想看血流成河,0
柳丁跟賽特XD,0
要幫丁特講話的影片，內容非常實際。 而且以目前烏鴉所舉證內容，個人也覺得相當完整。 至於勾惡那邊，說實話，我是看不太懂他說的內容。,0
水啦 拜託幾個勒 這局烏鴉屌打,0
本集精華？44:54,0
勾惡，反擊影片我等了11天，剪輯不出來了？,0
最後一段話，太刺激了,0
那隻龜兒子設停損點不敢戰了 養好身體 做自己喜歡的影片吧,0
可是他現在每發一部片就會掉訂閱數喔,0
笑死 那不是血吧 那是你媽的經血吧,1
就知道有一群無腦粉會有妄想症，我只說烏鴉犯罪是否是事實這件事，有人就喜歡扯東扯西，說腦殘是太誇你們了，腦殘至少還有腦，無腦粉是連腦子都沒有,1
在編啊。連人家沒上片的片段也敢拿上來。 跟BUMP道歉也被懟 假裝幫丁特罵烏鴨 也被丁特懟 鸚鵡的 人品是不是太好了點,0
法院是判罪了膩，有人就是無腦來嘴屁哦！,1
啊你不是說沒關注還天天來留言被嘴,0
等不到勾勾幫還擊的影片~好無聊,0
真的是 又花完45分鐘看完整部影片，邏輯，澄清，反擊都是完整版，滿足!!! 烏鴉哥!加油，為了台灣未來，即使沒從政，也可以敘述一些利害關係給魁儡綠們知道,0
https://youtu.be/xo7Cp3GsyxQ 勾惡幫持槍械鬥圍剿烏鴉影片流出 有夠兇,0
 @秋秋人  鬼扯⋯什麼鬼影片,0
 @吳季翰  用他媽的經血到處撒的影片 妨礙風化跟公共危險罪 趕緊舉報,1
我覺得都很水,0
快點更新,0
置板凳（好刺激好精彩喔）,0
勾在選舉前還是要先講回政治😅 是要先左右台灣幼苗的選票一波🤔 不過選誰是沒有對錯啦，只是好奇他的動機😅 勾可能要等選舉完才來再戰烏惡戰爭了吧 但烏鴉新片只會更猛烈😂火很大～🔥🔥🔥,0
反正勾說的基本都沒內容 他都認為很多都是他的功勞,0
看來他的操作有人在操控 至於是誰呢?? 我只能說 : 水真的很深……,0
鸚鵡那邊一直封鎖 我另個帳號留言也看不到了 只有自己看的到自己的留言,1
該更新了吧，等太久了,0
敲碗快點更新,0
到現在 勾惡還拿不出一隻像樣的影片 等很久了 看來沒老大 沒錢沒線人可以來吵架了,0
https://www.youtube.com/watch?v=02j0ju-MED4,0
時中娛樂最公正,0
不要看那種帶風向的頻道了～說不定那也是 某人的頻道呢～FB都那麼多社團了怎麼會知道YT有沒有呢,0
夠噁,1
時鐘娛樂完美詮釋媒體亂象... 要不是他有一集剪輯了館長講鍋子的影片，我還以為他接拼鮮業配接上癮了...,0
